id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated
635,"RT @Libroantiguo: Mystery writer Agatha Christie with her surf board “Fred” (one of the first British people to learn to surf), 1922. http:…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.80E+17,,RRN,,313,0,0,,,,0,0,1,Mon Mar 23 18:36:45 +0000 2015,42086.81719,42125.5398,42125.5398
636,RT @KateAurthur: Oh brother. RT @nytimes Starbucks Ends Tempestuous Initiative on Race http://t.co/50nKSuNP55,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.80E+17,,KOR,,3,0,0,,,,0,1,2,Mon Mar 23 18:35:25 +0000 2015,42086.81626,42125.5398,42125.5398
637,"RT @sandyanne57: ""Do men go to your shows?""#ThingsPeopleSayToArtists","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.80E+17,,JPN,,3,0,0,,,NULL,1,0,1,Mon Mar 23 18:33:30 +0000 2015,42086.81493,42125.5398,42125.5398
638,RT @ASE: Paris will cut the number of cars on the road in half beginning Monday and is making public transit free.  http://t.co/Ey7JIcLeV8,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.80E+17,,KOR,,33,0,0,,,,0,1,1,Mon Mar 23 09:37:22 +0000 2015,42086.44262,42125.5398,42125.5398
639,For a follow up they're working on a Jesus made out of challah. #Napa https://t.co/e36hOQxSdG,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,ATB,,0,0,0,,,,1,1,0,Mon Mar 23 01:47:16 +0000 2015,42086.11616,42125.5398,42125.5398
640,Night good people. #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,RRN,,0,0,1,,,NULL,1,0,0,Sun Mar 22 10:00:27 +0000 2015,42085.45865,42125.5398,42125.5398
641,"After working on shift magazine all those years ago, a can't believe a CDN publisher couldn't keep the name. Now MSNBC has it @pomeranian99","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,0,0,0,,,NULL,0,0,1,Sun Mar 22 07:37:18 +0000 2015,42085.35924,42125.5398,42125.5398
642,@FeliciaHorowitz your piece is one of the most hopeful things I've ever read connected to SV. Love to you + your family,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,122860384,FeliciaHorowitz,0,,KOR,,0,0,1,,,NULL,0,0,1,Sun Mar 22 07:05:53 +0000 2015,42085.33742,42125.5398,42125.5398
643,Placement day for this old timer. #hockey https://t.co/rKLLK0HpzD,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,HSR,,0,0,1,,,,1,1,0,Sun Mar 22 00:46:50 +0000 2015,42085.07419,42125.5398,42125.5398
644,@tedr mine too. I always wanted that.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,997,tedr,0,,JNR,,0,0,1,,,NULL,0,0,1,Sat Mar 21 22:18:09 +0000 2015,42084.97094,42125.5398,42125.5398
645,RT @weird_hist: The Egyptian pyramids were older to the Romans than the Romans are to us. http://t.co/nwIu0frnpp,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.79E+17,,RRN,,369,0,0,,,,0,0,1,Sat Mar 21 22:05:24 +0000 2015,42084.96208,42125.5398,42125.5398
646,Night good people. #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,1,,,NULL,1,0,0,Sat Mar 21 05:44:40 +0000 2015,42084.28102,42125.5398,42125.5398
647,"""Viagra...that bane of the third wife."" - Fran Lebowitzhttps://t.co/utqx37lEd5#fb","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,2,0,1,,,,1,1,0,Sat Mar 21 04:29:33 +0000 2015,42084.22885,42125.5398,42125.5398
648,"@CaseyMalone ""She's disrupting humiliation! She's rebranded! It's like Arianna!"" (truthfully I'm v moved by Lewinsky's recent statements)","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,15782898,CaseyMalone,0,,BTM,,0,0,1,,,NULL,0,0,1,Sat Mar 21 03:22:20 +0000 2015,42084.18218,42125.5398,42125.5398
649,"@CaseyMalone foreign subtitles under that white shot ""what is rap? ha ha ha ha""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,15782898,CaseyMalone,0,,BTM,,0,0,1,,,NULL,0,0,1,Sat Mar 21 03:20:06 +0000 2015,42084.18063,42125.5398,42125.5398
650,"""I would remind citizens they used to be called citizens and not consumers."" Fran Lebowitz nails biggest US problem  https://t.co/mqdoD1QQkJ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,3,0,8,,,,0,1,0,Sat Mar 21 03:19:14 +0000 2015,42084.18002,42125.5398,42125.5398
651,"@CaseyMalone  ""Oh those people and their raps!""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,15782898,CaseyMalone,0,,BTM,,0,0,1,,,NULL,0,0,1,Sat Mar 21 03:14:36 +0000 2015,42084.17681,42125.5398,42125.5398
652,.@normmacdonald 's last Letterman. Just so funny. https://t.co/yhuLN98PMf,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,0,0,0,,,,0,1,1,Sat Mar 21 03:13:26 +0000 2015,42084.176,42125.5398,42125.5398
653,@EllenPapadakis buttery buttah RT @msleamichele  This. Tonight. #DGAawards @BarbraStreisand http://t.co/6NeTMl2jy7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,37565480,EllenPapadakis,0,,JPN,,0,0,1,,,,1,0,3,Sat Mar 21 01:17:53 +0000 2015,42084.09575,42125.5398,42125.5398
654,"When I last played hockey, there was no such thing as a $100 stick.#fb","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,0,,,NULL,1,0,0,Sat Mar 21 01:12:00 +0000 2015,42084.09167,42125.5398,42125.5398
655,@maegancarberry @kthalps MJ Jew-eoke tour. Maybe one NYC day in May?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,13687102,maegancarberry,0,,RRN,,0,0,0,,,NULL,0,0,2,Sat Mar 21 00:55:21 +0000 2015,42084.0801,42125.5398,42125.5398
656,Have an extra ticket for an awesome play in Berkeley at 8 tonight Anne Carson's Antigonick @ShotgunPlayers. Who wants it?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,0,0,0,,,NULL,0,0,1,Sat Mar 21 00:51:36 +0000 2015,42084.0775,42125.5398,42125.5398
657,@bhorowitz  @web @anildash I think leading by example and diversifying VC firms themselves will make a huge start. You know: leadership.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,16242081,bhorowitz,0,,KOR,,0,0,0,,,NULL,0,0,3,Sat Mar 21 00:50:02 +0000 2015,42084.07641,42125.5398,42125.5398
658,Anyone else self-employed with a @Simple account getting any guff from the company about using their bank?#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,0,0,0,,,NULL,1,0,1,Fri Mar 20 22:40:00 +0000 2015,42083.98611,42125.5398,42125.5398
659,"RT @joeycomeau: We have a new Softer World t-shirt! ""If you don't read, the flirting is over."" http://t.co/HYKu4roa80 http://t.co/8ggezQYzr5","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.79E+17,,BSK,,22,0,0,,,,0,1,1,Fri Mar 20 20:06:53 +0000 2015,42083.87978,42125.5398,42125.5398
660,"Classic MJ ep this week:   Popedate , Michele Bachman talks w Woody Allen http://t.co/MoCSoL82FG. @kthalps","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",678033,,0,0,,0,,ATB,,1,0,0,,,,0,1,1,Fri Mar 20 19:26:01 +0000 2015,42083.8514,42125.5398,42125.5398
661,"RT @AdviceToWriters: Write what you need to write, not what is currently popular or what you think will sell.P.D. JAMES#amwriting http:/…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.79E+17,,BSK,,204,0,0,,,,1,0,1,Fri Mar 20 17:19:50 +0000 2015,42083.76377,42125.5398,42125.5398
662,".@StevenLevy says @marinaabromovic's #TED2015  ""talk"" won't play on video. http://t.co/X5zdLyOTiK . Use of the live moment there! Rare.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,,1,1,2,Fri Mar 20 15:41:25 +0000 2015,42083.69543,42125.5398,42125.5398
663,Night good people. Dreaming of sleep. #fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,1,0,0,Fri Mar 20 07:30:22 +0000 2015,42083.35442,42125.5398,42125.5398
664,"""to recreate for themselves a childhood they never had."" Julian Fellows speaking about PL Travers. Works for Cosby too it seems.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,0,Fri Mar 20 07:08:37 +0000 2015,42083.33932,42125.5398,42125.5398
665,"1 ""You often find that when people are successful in creating a childhood icon it is because, not so much they love children, as they want""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,0,0,0,Fri Mar 20 07:08:06 +0000 2015,42083.33896,42125.5398,42125.5398
666,@ninavizz she meant in inspiring and emboldening legions of other women who have been through common experiences.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,823525,ninavizz,0,,JNR,,0,0,0,,,NULL,0,0,1,Fri Mar 20 07:06:12 +0000 2015,42083.33764,42125.5398,42125.5398
667,@dearsarah I followed on line myself. I want to try to go to closing arguments though.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,ATB,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:39:38 +0000 2015,42083.31919,42125.5398,42125.5398
668,@dearsarah here's to not practicing law!,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,BTM,,0,0,1,,,NULL,0,0,1,Fri Mar 20 06:38:22 +0000 2015,42083.31831,42125.5398,42125.5398
669,@dearsarah of course any woman who's worked in these circumstances knows the implicit sexism so well it is definitely a bit of a jolt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,JPN,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:09:58 +0000 2015,42083.29859,42125.5398,42125.5398
670,@dearsarah my friend said she thought it crumbled during the cross which she didn't seem prepared for + jury questions seemed a bit telling,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,BSK,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:08:48 +0000 2015,42083.29778,42125.5398,42125.5398
671,@dearsarah ...on any kind of basis but who has? This has been v unusual. Big risk taking against those who call often themselves risk takers,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,KOR,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:07:50 +0000 2015,42083.29711,42125.5398,42125.5398
672,@dearsarah it's already astonishing Ellen Pao did. I think of the number of entrepreneurs who must have wanted to sue VCs ...,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,JPN,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:07:04 +0000 2015,42083.29657,42125.5398,42125.5398
673,@dearsarah hey I am no practicing attorney but really it wouldn't surprise me to find something making cases harder to bring in CA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,ATB,,0,0,0,,,NULL,0,0,1,Fri Mar 20 06:06:10 +0000 2015,42083.29595,42125.5398,42125.5398
674,@dearsarah just passing on what my practicing CA employment law pal says  if plaintiff has turned down settlement offer may lead to costs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,JPN,,0,0,1,,,NULL,0,0,1,Fri Mar 20 06:05:28 +0000 2015,42083.29546,42125.5398,42125.5398
675,RT @AdviceToWriters: People who understand everything get no stories.BERTOLT BRECHT #fiction #writing http://t.co/YeKNCkpepX,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.79E+17,,ATB,,70,0,0,,,,2,0,1,Fri Mar 20 05:03:56 +0000 2015,42083.25273,42125.5398,42125.5398
676,"It's twue MT @_grammar_   I am confident that @heathr miswrote an update and could have posted “one, [who's] been in the” instead.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,618294231,_grammar_,0,,BSK,,0,0,0,,,NULL,0,0,2,Fri Mar 20 04:57:13 +0000 2015,42083.24807,42125.5398,42125.5398
677,"@ninavizz how so the ""Anita Hill"" moment or re: likely losing the case in this attorney's opinion? #Pao","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,823525,ninavizz,0,,RRN,,0,0,0,,,NULL,1,0,1,Fri Mar 20 04:54:45 +0000 2015,42083.24635,42125.5398,42125.5398
678,3 @dearsarah Also said it's possible if she loses she'll owe Kleiner's costs too. I think that may not play well for KP in media if so.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,SILK,,0,0,0,,,NULL,0,0,1,Fri Mar 20 04:53:59 +0000 2015,42083.24582,42125.5398,42125.5398
679,"2 @dearsarah we are still getting a bit of an ""Anita Hill"" moment re: the Valley and VC and who knows how it'll ripple. I may watch closing.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,ATB,,0,0,0,,,NULL,0,0,1,Fri Mar 20 04:53:07 +0000 2015,42083.24522,42125.5398,42125.5398
680,"1 @dearsarah just talked with a friend who is an employment lawyer, a v feminist one, whose been in the courtroom and she says nope but #pao","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,128163,dearsarah,0,,JPN,,0,0,0,,,NULL,1,0,1,Fri Mar 20 04:52:30 +0000 2015,42083.24479,42125.5398,42125.5398
681,RT @morningJewshow: If you love @morningJewshow let NPR know which episode so more can find the show.   @kthalps https://t.co/fnrzqh2esk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.79E+17,,SILK,,2,0,0,,,,0,1,3,Fri Mar 20 03:17:21 +0000 2015,42083.17872,42125.5398,42125.5398
682,"Curious, did anyone interview Kleiner Perkins macher Al Gore about the Ellen Pao suit and Klenier's homogeneity? http://t.co/fgaPvOKMRh#fb","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,1,0,1,,,,1,1,0,Fri Mar 20 02:42:06 +0000 2015,42083.15424,42125.5398,42125.5398
683,@joshgondelman Remaking the remake can never lead to good.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,70111948,joshgondelman,0,,SILK,,0,0,2,,,NULL,0,0,1,Thu Mar 19 21:17:02 +0000 2015,42082.9285,42125.5398,42125.5398
684,No idea CA privatized some water system?Democrat water billionaires. Great #longform piece via r solnit  http://t.co/LUpLuGqlOm#fb #drought,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,2,0,1,,,,3,1,0,Thu Mar 19 20:59:26 +0000 2015,42082.91627,42125.5398,42125.5398
685,@debs @kevinmarks @TummelVision this is reporting. And distribution. It means budgets have to change. As do some writing expectations IMO,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,11848,debs,0,,HSR,,0,0,1,,,NULL,0,0,3,Thu Mar 19 20:35:19 +0000 2015,42082.89953,42125.5398,42125.5398
686,@ThreemaApp Apple App store not downloading Threema right now,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,1057393668,ThreemaApp,0,,BTM,,0,0,0,,,NULL,0,0,1,Thu Mar 19 20:27:29 +0000 2015,42082.89409,42125.5398,42125.5398
687,"@debs @kevinmarks @TummelVision ""it’s hard to quantify what that does for the Times as a business."" And still they see it's necessary. Good.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.79E+17,11848,debs,0,,KOR,,0,0,1,,,NULL,0,0,3,Thu Mar 19 20:26:17 +0000 2015,42082.89325,42125.5398,42125.5398
688,MT @MelissaFPayne   Breaking: The body of an African American man is found hanging from a tree in Claiborne County. The FBI /MBI on scene.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,1,0,0,,,NULL,0,0,1,Thu Mar 19 20:23:15 +0000 2015,42082.89115,42125.5398,42125.5398
689,RT @jonward11: my God this is somethinghttp://t.co/X3cPUMDCO4 http://t.co/htv6EEiTyL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.61E+17,,SILK,,585,0,0,,,,0,1,1,Thu Mar 19 19:52:53 +0000 2015,42082.87006,42125.5398,42125.5398
690,"#tbt A great, very old memory as I get ready to play again decades later: beating later Olympian… https://t.co/stC2rru7pP","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,HSR,,0,0,0,,,,1,1,0,Thu Mar 19 18:14:16 +0000 2015,42082.80157,42125.5398,42125.5398
691,.@margaretarwood on Foreignness and empire. The entire interview is fantastic: http://t.co/tUDTZacUur#fb http://t.co/QzoYAYOJLj,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,,1,1,0,Thu Mar 19 18:03:31 +0000 2015,42082.79411,42125.5398,42125.5398
692,".@MargaretAtwood brilliantly reframes  ""is it worse/diff for women than men"" question here. Putting in my pocket. #fb http://t.co/j2jmc19cia","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,0,,,,1,0,1,Thu Mar 19 17:59:31 +0000 2015,42082.79133,42125.5398,42125.5398
693,RT @bavishai: Netanyahu’s Compromised Victory http://t.co/QReE8mqB60 via @newyorker,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,HSR,,1,0,0,,,,0,1,2,Thu Mar 19 12:06:09 +0000 2015,42082.54594,42125.5398,42125.5398
694,Night good people. #fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,1,,,NULL,1,0,0,Thu Mar 19 07:01:06 +0000 2015,42082.3341,42125.5398,42125.5398
695,And we have a fanny pack to complete the evenings 90s tryptych or however you spell it.#fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,1,0,0,Thu Mar 19 05:04:17 +0000 2015,42082.25297,42125.5398,42125.5398
696,"Sightings tonight : Baby doll dress with booties,  cut offs with tights. Expecting the rubber bracelets up the arm soon. #fb","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,1,0,0,Thu Mar 19 04:20:44 +0000 2015,42082.22273,42125.5398,42125.5398
697,@sarah_gregersen @Documentally awesome. Christian can give you my email. Let's make some plans!,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,139736035,sarah_gregersen,0,,BTM,,0,0,0,,,NULL,0,0,2,Thu Mar 19 04:16:24 +0000 2015,42082.21972,42125.5398,42125.5398
698,@Paulmccabester @Documentally yo looks like a good day,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.78E+17,303307841,Paulmccabester,0,,BTM,,0,0,0,,,NULL,0,0,2,Thu Mar 19 02:18:47 +0000 2015,42082.13804,42125.5398,42125.5398
699,"@jsmooth995 as always, one of the smoothest. Has anyone ever packed this much edification into a 6 min panel spot? http://t.co/XXBMg9ixxC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,817113,jsmooth995,0,,JPN,,0,0,0,,,,0,1,1,Thu Mar 19 01:27:30 +0000 2015,42082.10243,42125.5398,42125.5398
700,@EnterpriseUX @steveportigal @ixdconf ++We spent a lot of time on @TummelVision advocating that The Soft Skills Are the Hard Skills.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.78E+17,364291115,EnterpriseUX,0,,BSK,,0,0,1,,,NULL,0,0,4,Wed Mar 18 18:22:46 +0000 2015,42081.80748,42125.5398,42125.5398
701,RT @EnterpriseUX: Sold out @ixdconf—now coming to San Antonio: @steveportigal's  soft skills wkshp @EnterpriseUX—http://t.co/MJOF7VW8zv htt…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.78E+17,,BTM,,4,0,0,,,,0,1,4,Wed Mar 18 18:22:14 +0000 2015,42081.80711,42125.5398,42125.5398
702,"RT @worldofboning: BAY AREA: We're hitting @TheNewParkway on 3/31 with @maryvannotes and @jsele, and @pianofight on 4/1 with @NatashaMuse a…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.78E+17,,BTM,,6,0,0,,,NULL,0,0,7,Wed Mar 18 18:21:09 +0000 2015,42081.80635,42125.5398,42125.5398
703,Amazon drone-like bump “@umairh: I really am baffled by what Starbucks was hoping to achieve with #RaceTogether. Buzz? Trust? Respect?”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,1,0,1,Wed Mar 18 16:45:56 +0000 2015,42081.74023,42125.5398,42125.5398
704,RT @jessdobkin: Stop the press! An artists' newsstand is coming soon to Toronto. Please support! http://t.co/LOdxN1l2D8 @ChesterNewsies #ar…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,JNR,,8,0,0,,,,1,1,2,Wed Mar 18 16:44:39 +0000 2015,42081.73934,42125.5398,42125.5398
705,Recent Starbucks race convo project seems adapted from Silicon Valley start up take on community.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JPN,,5,0,5,,,NULL,0,0,0,Wed Mar 18 16:43:21 +0000 2015,42081.73844,42125.5398,42125.5398
706,RT @rgay: I guess the news is out. I am moving to the @nytimes as a contributing opinion writer starting April 1. http://t.co/FtcgBQeAID,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,HSR,,258,0,0,,,,0,1,2,Wed Mar 18 16:37:10 +0000 2015,42081.73414,42125.5398,42125.5398
707,RT @sophiaphotos: Dr. Zucker being reviewed for mistreating trans youth is a huge deal. Not just in Toronto. He defines trans for the DSM-V…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,BSK,,68,0,0,,,NULL,0,0,1,Wed Mar 18 16:34:06 +0000 2015,42081.73201,42125.5398,42125.5398
708,RT @sophiaphotos: Dr. Zucker no longer allowed to accept patients. CAMH to review gender clinic for trans youth http://t.co/mYE3CK2tAt,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,SILK,,164,0,0,,,,0,1,1,Wed Mar 18 16:33:48 +0000 2015,42081.73181,42125.5398,42125.5398
709,"RT @michaelcrowley: Former Likud ambassador to US predicts Bibi ""will retract"" disavowal of Palestinian state if he holds on  http://t.co/j…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,BTM,,38,0,0,,,,0,1,1,Wed Mar 18 16:13:17 +0000 2015,42081.71756,42125.5398,42125.5398
710,RT @morningJewshow: Special treat: one of our classic funniest episodes for this week.We analyze a voicemail from a grandmother... http:/…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,RRN,,2,0,0,,,,0,1,1,Wed Mar 18 15:51:00 +0000 2015,42081.70208,42125.5398,42125.5398
711,"RT @BonhamCentreSDS: As of last month ""proof of surgery"" no longer a requirement to officially change gender in Manitoba! http://t.co/iUHzv…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,JNR,,3,0,0,,,,0,1,1,Wed Mar 18 15:34:45 +0000 2015,42081.6908,42125.5398,42125.5398
712,@chrisgeidner : you can call that an Uber 401k,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.78E+17,22891564,chrisgeidner,0,,BSK,,0,0,0,,,NULL,0,0,1,Wed Mar 18 14:18:50 +0000 2015,42081.63808,42125.5398,42125.5398
713,RT @onwevr: Today we launch a $1 million Virtual Reality content fund for immersive storytellers.http://t.co/MAGcQaBUJ2 #VR http://t.co/dw…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,HSR,,58,0,0,,,,1,1,1,Wed Mar 18 14:13:38 +0000 2015,42081.63447,42125.5398,42125.5398
714,RT @emenel: We're looking for an iOS developer to join our team at @normativedesign. https://t.co/u86ypyAkcB,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.78E+17,,RRN,,3,0,0,,,,0,1,2,Wed Mar 18 14:12:33 +0000 2015,42081.63372,42125.5398,42125.5398
715,Night good people. #fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,1,0,0,Wed Mar 18 07:24:44 +0000 2015,42081.35051,42125.5398,42125.5398
716,Stunned it took FB so long to do this. RT @hondanhon Square Cash just died. https://t.co/tCMdew75Bu …,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,1,0,1,,,,0,1,1,Wed Mar 18 06:59:01 +0000 2015,42081.33265,42125.5398,42125.5398
